id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,is_luxury,is_long_term,availability_ratio,log_price
27934.0,Nice room with superb city view,120437,Nuttee,Ratchathewi,13.75983,100.54134,Entire home/apt,1905,3,65,2020-01-06,0.5,2,353,0,False,False,0.9671232876712329,7.552762084214147
27979.0,"Easy going landlord,easy place",120541,Emy,Bang Na,13.66818,100.61674,Private room,1316,1,0,,0.0,2,358,0,False,False,0.9808219178082191,7.183111701743281
35780.0,Spacious one bedroom at The Kris Condo Bldg. 3,153730,Sirilak,Din Daeng,13.78823,100.57256,Private room,1286,7,2,2022-04-01,0.03,1,323,1,False,False,0.8849315068493151,7.160069207596127
941865.0,Suite Room 3 at MetroPoint,610315,Kasem,Bang Kapi,13.76872,100.63338,Private room,1905,1,0,,0.0,3,365,0,False,False,1.0,7.552762084214147
48736.0,Condo with Chaopraya River View,222005,Athitaya,Rat Burana,13.68556,100.49535,Private room,1558,3,1,2014-02-03,0.01,1,365,0,False,False,1.0,7.351799869057777
1738669.0,1 chic bedroom apartment in BKK,7045870,Jiraporn,Chatuchak,13.82925,100.56737,Entire home/apt,1461,1,0,,0.0,1,365,0,False,False,1.0,7.2875606403097235
1744248.0,"Batcave, Pool view, near Chatuchak",9181769,Nol,Chatuchak,13.81693,100.56433,Entire home/apt,1558,3,10,2016-03-29,0.09,1,365,0,False,False,1.0,7.351799869057777
952677.0,Standard Room Decor do Hostel,5171292,Somsak,Khlong San,13.7204,100.50757,Private room,700,2,4,2019-12-27,0.03,10,87,0,False,False,0.23835616438356164,6.55250788703459
55681.0,Sathorn Terrace Apartment(61),263049,Tor,Bang Rak,13.71934,100.5176,Private room,1150,2,27,2019-01-03,0.19,7,320,0,False,False,0.8767123287671232,7.048386408721883
1765918.0,2BR apt in a cozy neighborhood,9279712,Jing,Phaya Thai,13.77486,100.54272,Entire home/apt,1893,15,129,2022-09-30,1.17,1,356,1,False,False,0.9753424657534246,7.546446273746024
55686.0,Comfy bedroom near River pier & BTS Taksin.,263049,Tor,Sathon,13.71802,100.51539,Hotel room,1862,2,208,2019-12-02,1.44,7,361,0,False,False,0.989041095890411,7.529943370601589
59221.0,budget hotel bangkok near subway,284095,Mimi,Din Daeng,13.77941,100.57383,Entire home/apt,910,2,3,2018-07-30,0.02,2,365,0,False,False,1.0,6.814542897259958
959254.0,"Deluxe Condo, Nana, Pool/GYM/Sauna",5153476,Natcha,Khlong Toei,13.71516,100.56806,Entire home/apt,1400,30,0,,0.0,1,365,0,False,False,1.0,7.244941546337007
62217.0,Luxury@swimpool/FreeWiFi/nearJJMkt,302658,Srisuk,Phaya Thai,13.79152,100.53982,Private room,4156,1,0,,0.0,1,365,0,False,False,1.0,8.332548939252638
1791481.0,Nice and Quiet condo near BTS Onnut,9399478,Piyakorn,Khlong Toei,13.70719,100.59936,Entire home/apt,1577,30,78,2019-05-31,0.78,1,330,0,False,False,0.9041095890410958,7.363913501405819
105042.0,Central Bangkok 3 Bedroom Apartment,545890,Henry,Khlong Toei,13.73378,100.56303,Entire home/apt,5680,28,148,2020-01-07,1.08,1,334,0,False,False,0.915068493150685,8.644882552557126
1793000.0,The Duplex - Asoke- Luxury 92sqm,9407280,Timo,Vadhana,13.74668,100.56137,Entire home/apt,5034,21,287,2022-11-22,2.59,1,349,3,False,False,0.9561643835616438,8.524168805152662
960858.0,"New, Stylish & Luxury Studio Condo",3769704,Pat,Sai Mai,13.9077,100.64473,Private room,1500,1,0,,0.0,1,365,0,False,False,1.0,7.313886831633462
113744.0,River View - Ivy Condo (1 Bedroom),578110,Muay,Rat Burana,13.68568,100.49231,Private room,1385,30,0,,0.0,1,365,0,False,False,1.0,7.234177179749849
965722.0,Siamese Gioia on Sukhumvit 31,5265861,Chuchart,Vadhana,13.74444,100.57003,Private room,3775,30,3,2018-12-24,0.05,1,364,0,False,False,0.9972602739726028,8.236420527265391
118118.0,Pan Dao Condo 5 min from BTS On Nut,596463,Dustin,Khlong Toei,13.70441,100.59968,Entire home/apt,1732,2,3,2013-10-09,0.02,1,364,0,False,False,0.9972602739726028,7.457609289715606
1816517.0,1 BR condominium center BKK +NETFLIX+55SQM,8492603,Sudhichai,Ratchathewi,13.75351,100.53308,Entire home/apt,2000,27,76,2018-04-05,0.7,1,263,0,False,False,0.7205479452054795,7.601402334583733
969792.0,1 penthouse in central Bangkok,5297436,Anya,Ratchathewi,13.7547,100.53268,Entire home/apt,3082,1,0,,0.0,1,365,0,False,False,1.0,8.03365842788615
121410.0,"MetroPoint Suite Room, Near Airport",610315,Kasem,Bang Kapi,13.76747,100.63287,Private room,1190,1,0,,0.0,3,365,0,False,False,1.0,7.0825485693553
145343.0,Boutique Rooms Near Bangkok Airport,703944,Parinya,Lat Krabang,13.721868,100.771713,Private room,1329,1,28,2022-11-25,0.28,1,349,13,False,False,0.9561643835616438,7.1929342212158
973830.0,BangLuang House1 @ Bangkok Thailand,5325919,วสวัตติ์,Bangkok Yai,13.73292,100.46413,Private room,2078,1,76,2019-12-31,0.64,3,350,0,False,False,0.958904109589041,7.639642287858013
156583.0,Studio near Chula University/Silom walk to MRT/BTS,58920,Gael,Bang Rak,13.7285,100.52313,Entire home/apt,1176,7,63,2022-11-25,0.47,2,95,2,False,False,0.2602739726027397,7.0707241072602764
1823321.0,กรองทองแมนชั่น (ลาดพร้าว 81),9545111,Penjit,Wang Thonglang,13.78938,100.6134,Private room,600,1,0,,0.0,1,365,0,False,False,1.0,6.398594934535208
159854.0,Deluxe one Bedroom Condo w.Pool-GYM & Sauna 8-7,766443,Gerd,Vadhana,13.74293,100.55603,Entire home/apt,1659,3,212,2022-12-08,1.58,3,207,7,False,False,0.5671232876712329,7.414572881350589
976690.0,Beautiful 1 BR apartment @BTS Ari,5344120,Nattavut,Phaya Thai,13.77931,100.54262,Entire home/apt,1400,15,90,2022-11-15,0.77,4,336,2,False,False,0.9205479452054794,7.244941546337007
978531.0,Urban Oasis in the heart of Bangkok,5309669,Apiradee,Sathon,13.72291,100.53759,Entire home/apt,5429,2,3,2018-12-18,0.03,3,174,0,False,False,0.4767123287671233,8.599694412927981
166267.0,1Bed apt. near Chula University/Silom,58920,Gael,Bang Rak,13.72733,100.52555,Entire home/apt,1843,7,71,2022-11-30,0.54,2,156,5,False,False,0.4273972602739726,7.519692404116539
169285.0,Stay at the ROARING RATCHADA!,806600,Frances,Huai Khwang,13.78118,100.58349,Private room,1316,1,0,,0.0,1,365,0,False,False,1.0,7.183111701743281
978969.0,"60 m2 apartment in Thong Lor, Bangkok",5358785,Danny,Vadhana,13.73224,100.57803,Entire home/apt,1870,4,5,2019-11-10,0.05,1,331,0,False,False,0.9068493150684932,7.534228326274089
1849029.0,Self catering cozy1-bed near BTS,9652914,Jirasak,Vadhana,13.7137,100.59637,Entire home/apt,1300,30,7,2018-12-18,0.06,1,365,0,False,False,1.0,7.170888478512505
1862089.0,❂☀☀☀Perfect Escape☀☀☀Sunny Roof EnSuite☀☀☀☀,1927968,Evan,Sathon,13.72062,100.54707,Entire home/apt,1200,1,419,2022-12-07,3.77,37,355,1,False,False,0.9726027397260274,7.0909098220799835
985743.0,Room with city view of BKK,5309669,Apiradee,Sathon,13.71803,100.54654,Private room,3500,3,0,,0.0,3,363,0,False,False,0.9945205479452055,8.160803920954665
988373.0,BangLuang House 2@ Bangkok Thailand,5325919,วสวัตติ์,Phasi Charoen,13.73122,100.46228,Entire home/apt,1795,1,95,2022-12-15,0.8,3,339,10,False,False,0.9287671232876712,7.493317248862145
172332.0,Tranquility found in busy Bangkok near new skytran,822284,Rae And Charlie,Bang Sue,13.83148,100.52102,Entire home/apt,1000,3,21,2019-02-20,0.17,7,145,0,False,False,0.3972602739726027,6.90875477931522
1016487.0,Private room in Bangkok,5594281,Yodying,Chatuchak,13.82148,100.58326,Private room,350,30,0,,0.0,1,365,0,False,False,1.0,5.860786223465865
1862331.0,☞✪✪✪✪Roomy Studio 4 Family r friends✪No Stairs✪✪✪✪,8214044,Evan From Sanctuary House,Sathon,13.72073,100.5469,Entire home/apt,1450,1,268,2022-12-15,2.59,8,350,7,False,False,0.958904109589041,7.280008252884188
1862377.0,☞Downtown Central Studio-Bangkok MRT,8214044,Evan From Sanctuary House,Sathon,13.72063,100.54694,Entire home/apt,1200,1,310,2022-12-11,3.0,8,331,9,False,False,0.9068493150684932,7.0909098220799835
1887544.0,"""Serviced 2 Bed Scenic SkyVillas""",6132593,Salvatore,Sathon,13.72096,100.52911,Entire home/apt,3757,2,118,2022-11-30,1.07,7,134,12,False,False,0.36712328767123287,8.231642179973411
1888303.0,Cozy 1BR rooftop (BTS Ploenchit) heart of bangkok,9821998,Pichanee,Khlong Toei,13.73782,100.55179,Entire home/apt,1490,5,11,2018-07-02,0.15,1,16,0,False,False,0.043835616438356165,7.307202314764738
241416.0,Sukhumvit52 near SkyTrain to BkkCBD,960892,Vajirune,Phra Khanong,13.70169,100.5977,Private room,2251,3,0,,0.0,1,365,0,False,False,1.0,7.719573989259581
1026451.0,"♡Chic Studio, Easy Walk to Pier & BTS Taksin♡",3346331,Bee,Sathon,13.71192,100.51535,Entire home/apt,866,2,472,2022-12-15,4.02,7,320,29,False,False,0.8767123287671232,6.7650389767805414
1028469.0,One Bedroom Suite- WIFI- SATHORN,2148220,Marvin,Sathon,13.71602,100.52663,Private room,2696,1,0,,0.0,3,356,0,False,False,0.9753424657534246,7.89989532313973
1028486.0,STUDIO RM2 - WIFI- SATHORN,2148220,Marvin,Sathon,13.71798,100.52841,Private room,1736,1,4,2014-11-12,0.04,3,356,0,False,False,0.9753424657534246,7.459914766241105
1035589.0,Quiet Double Bed Apartment,4115838,Primrose,Thawi Watthana,13.79274,100.33377,Private room,1800,2,1,2022-10-25,0.46,3,242,1,False,False,0.663013698630137,7.496097345175956
1035640.0,Quiet Double Bed Apartment,4115838,Primrose,Thawi Watthana,13.79315,100.33356,Private room,1800,2,0,,0.0,3,256,0,False,False,0.7013698630136986,7.496097345175956
1897982.0,Suvarnabhumi free transfer,8362130,Luckana,Lat Krabang,13.72141,100.72946,Entire home/apt,1558,1,43,2020-03-03,0.39,2,365,0,False,False,1.0,7.351799869057777
313459.0,One Bed Room at Sukumvit 50 Bangkok,1611711,Nichapat,Khlong Toei,13.71513,100.5683,Private room,2226,1,0,,0.0,1,364,0,False,False,0.9972602739726028,7.708410667257367
1052180.0,"City View, relaxed theme & delicious food around",5793490,Nicky,Bang Kho Laem,13.69947,100.52726,Entire home/apt,890,2,29,2022-12-18,0.27,6,59,4,False,False,0.16164383561643836,6.792344427470809
1926489.0,Ideo Blucove Sukhumvit Bangkok,9434109,Sander,Bang Na,13.67998,100.61074,Entire home/apt,1500,29,0,,0.0,1,365,0,False,False,1.0,7.313886831633462
320014.0,2-BR condo near BTS on Sukhumvit Rd,843854,Anshera,Khlong Toei,13.7281,100.57318,Entire home/apt,1732,30,67,2022-09-20,0.51,1,167,1,False,False,0.4575342465753425,7.457609289715606
1933894.0,"NewlyRenovated! 3Br,SingleHouse, Park/BTS/Airport.",9509219,Piya,Prawet,13.70004,100.6787,Entire home/apt,3394,5,3,2022-11-28,0.03,8,180,2,False,False,0.4931506849315068,8.130059039992796
1057173.0,"IdeoMix, Sukhumvit RD, close to BTS",5822937,Piya,Bang Na,13.67991,100.61055,Entire home/apt,922,14,170,2022-12-05,1.54,1,219,5,False,False,0.6,6.827629234502852
1060320.0,Mix Dorm Decor do Hostel,5171292,Somsak,Khlong San,13.72214,100.50752,Shared room,350,1,12,2020-02-08,0.12,10,87,0,False,False,0.23835616438356164,5.860786223465865
1067748.0,5 mins by car from Chong Nonsi BTS Station,4154759,Mimi,Sathon,13.71498,100.53312,Private room,1543,1,40,2022-12-09,0.46,4,149,10,False,False,0.40821917808219177,7.342131730584722
1077493.0,Inn Saladaeng - Superior hotel room,5929404,Inn Saladaeng & The Sathon Vimanda,Bang Rak,13.72825,100.53774,Entire home/apt,1589,1,36,2022-09-01,0.33,2,176,1,False,False,0.4821917808219178,7.371489295214277
1943048.0,"Best nr Chatujak, MRT, BTS free wifi&fNetflix",9906827,Nokiko,Chatuchak,13.81694,100.56451,Entire home/apt,1271,1,293,2022-12-06,2.72,1,129,19,False,False,0.35342465753424657,7.148345743900068
385130.0,❂Citycenter✔Subway station✔Private Bathroom4Aircon,1927968,Evan,Sathon,13.72062,100.54707,Entire home/apt,800,1,396,2020-04-30,3.02,37,361,0,False,False,0.989041095890411,6.68586094706836
385278.0,Nice River View Condominium 30 sq.m,1928343,Chanvit,Rat Burana,13.68426,100.49841,Private room,1558,1,0,,0.0,1,365,0,False,False,1.0,7.351799869057777
385979.0,Monthly rent 2Beds/2Baths quiet APT at BTS,1681901,Pornpan,Khlong San,13.71905,100.50414,Entire home/apt,1747,30,80,2020-01-28,0.62,1,330,0,False,False,0.9041095890410958,7.466227556215481
390611.0,Sukhumvit apartment near Nana BTS,807406,Hollis,Khlong Toei,13.74052,100.55237,Entire home/apt,797,1,189,2022-11-28,1.45,1,230,13,False,False,0.6301369863013698,6.682108597449809
1947314.0,A room w/ the view :-) in the city,10070953,Vichit,Vadhana,13.71012,100.60281,Entire home/apt,6926,1,1,2019-01-13,0.02,1,364,0,False,False,0.9972602739726028,8.843182098022606
1079039.0,Spacious 1Bed apartment,5935474,Tisa,Huai Khwang,13.75224,100.58979,Entire home/apt,1169,15,0,,0.0,1,180,0,False,False,0.4931506849315068,7.064759027791802
1086843.0,Near Bangkok more space than urban!,4937984,Sugarcane,Phra Nakhon,13.75135,100.49447,Shared room,5195,1,0,,0.0,1,365,0,False,False,1.0,8.55564437779049
393066.0,✺✺99 feet in the sky✺✺,1927968,Evan,Sathon,13.72062,100.54707,Entire home/apt,829,1,430,2022-10-01,3.39,37,334,10,False,False,0.915068493150685,6.721425700790643
397449.0,Cozy Studio Apt near Skytrain.(72/74),263049,Tor,Sathon,13.71782,100.51622,Private room,950,1,39,2022-10-01,0.3,7,301,2,False,False,0.8246575342465754,6.85751406254539
405662.0,"Asoke: tasteful, modern 1BR condo",1425515,Peter,Vadhana,13.73816,100.56495,Entire home/apt,1400,28,32,2022-10-31,0.25,2,120,5,False,False,0.3287671232876712,7.244941546337007
1088343.0,"2 bed 2 bath, BTS, Supermarkets, Monthly",5981006,Sibyl,Vadhana,13.7104,100.60171,Entire home/apt,2355,30,19,2020-01-04,0.17,1,356,0,False,False,0.9753424657534246,7.764720544771477
1094136.0,"Private, relaxed with amenities",5793490,Nicky,Bang Kho Laem,13.69949,100.52725,Entire home/apt,980,2,18,2022-11-26,0.18,6,75,1,False,False,0.2054794520547945,6.8885724595653635
1961981.0,S1 hostel (Dorm) Sathorn Bangkok,10138065,S1,Sathon,13.72157,100.54509,Shared room,330,1,82,2019-12-09,0.83,3,358,0,False,False,0.9808219178082191,5.802118375377063
407381.0,3 minutes walk to Phrom Phong BTS,1463818,Amporn,Vadhana,13.73675,100.57191,Entire home/apt,3740,7,18,2022-09-14,0.15,1,44,1,False,False,0.12054794520547946,8.227108234348146
1975849.0,1 BDM CONDO SAPHAN KWAI/ARI walk to JJ/BTS/MRT,8480912,Chris And Lek,Phaya Thai,13.79128,100.54935,Entire home/apt,1000,5,29,2022-09-01,0.27,1,145,4,False,False,0.3972602739726027,6.90875477931522
1133843.0,เฮ้าส์โหมด House Mode,6220137,Prapussorn,Thon Buri,13.72646256,100.4912934,Private room,800,1,0,,0.0,1,365,0,False,False,1.0,6.68586094706836
413824.0,❂100% Private&Central Light EnSuite,1927968,Evan,Sathon,13.72062,100.54707,Entire home/apt,800,1,325,2020-03-14,2.67,37,358,0,False,False,0.9808219178082191,6.68586094706836
428950.0,BKK City Fab Luxx Studio free wifi @1194,2129668,Wimonpak,Bang Kho Laem,13.698,100.52886,Entire home/apt,790,1,127,2022-12-14,1.0,41,365,5,False,False,1.0,6.673297967767654
430703.0,"6. Bangkok nice, cosy Apartment 201",2129668,Wimonpak,Bang Kho Laem,13.69925,100.52624,Entire home/apt,890,1,48,2022-11-13,0.38,41,346,3,False,False,0.947945205479452,6.792344427470809
432004.0,STUDIO-WIFI-RAIN SHOWER-SATHORN,2148220,Marvin,Sathon,13.71922,100.5255,Private room,1736,1,14,2017-02-23,0.12,3,356,0,False,False,0.9753424657534246,7.459914766241105
439051.0,Luxury Riverview Teakwood Apartment-Great Views :),2122791,Maam & Hermann,Yan Nawa,13.67317,100.54406,Hotel room,1558,2,120,2020-02-28,0.93,1,361,0,False,False,0.989041095890411,7.351799869057777
1138679.0,1 Bed Pool Access Onnut BTS,4877320,Nisa,Suan Luang,13.71119,100.63334,Entire home/apt,970,21,1,2013-07-01,0.01,2,272,0,False,False,0.7452054794520548,6.878326468291325
1976962.0,River Side Luxury View,10204823,Jahidul,Yan Nawa,13.70497,100.55134,Private room,2500,1,0,,0.0,1,364,0,False,False,0.9972602739726028,7.824445930877619
449782.0,BKK Center Fab studio1150 free wifi,2129668,Wimonpak,Bang Kho Laem,13.69832,100.52434,Entire home/apt,929,1,60,2022-10-30,0.47,41,162,1,False,False,0.4438356164383562,6.835184586147301
449826.0,Loft by the Church w kitchen/wifi near Sathon,2129668,Wimonpak,Bang Kho Laem,13.70218,100.52254,Entire home/apt,670,2,38,2018-03-31,0.31,41,347,0,False,False,0.9506849315068493,6.508769136971682
450464.0,9. Bangkok Mini Stylish Studio 205,2129668,Wimonpak,Bang Kho Laem,13.70039,100.52806,Entire home/apt,720,1,40,2022-12-12,0.4,41,359,3,False,False,0.9835616438356164,6.580639137284949
1980886.0,New and Modern Spacious Apartment,10222460,Preeda,Phra Khanong,13.6937,100.59897,Entire home/apt,1385,3,0,,0.0,1,364,0,False,False,0.9972602739726028,7.234177179749849
1982413.0,Hip Studio ♥ Of BKK+River+BTS+WIFI,3346331,Bee,Sathon,13.71278,100.5156,Entire home/apt,811,2,404,2022-12-15,3.67,7,304,19,False,False,0.8328767123287671,6.699500340161678
1986193.0,Condo QUATTRO @Thonglor Near BTS,10246374,Arika,Vadhana,13.72873,100.58039,Entire home/apt,2000,7,6,2022-12-16,0.05,3,62,1,False,False,0.16986301369863013,7.601402334583733
2018775.0,Big quiet Studio for weekly monthly long term Stay,7454779,Lily Duangdao,Sathon,13.720317,100.54586,Private room,1629,4,4,2022-10-23,0.7,7,82,4,False,False,0.22465753424657534,7.396335293800808
2064413.0,BH : Double Room - Near BTS,8664261,Kriengkrai,Sathon,13.71659,100.51588,Private room,835,1,0,,0.0,7,365,0,False,False,1.0,6.728628613084702
2065054.0,Suite with Balcony,8664261,Kriengkrai,Sathon,13.71655,100.51384,Private room,926,1,1,2019-04-13,0.02,7,365,0,False,False,1.0,6.831953565565855
2065536.0,Room + Shared Shower Room near BTS,8664261,Kriengkrai,Sathon,13.71496,100.51406,Private room,866,1,0,,0.0,7,365,0,False,False,1.0,6.7650389767805414
2065699.0,BANGKOK HUB Studio Room+Shower Room,8664261,Kriengkrai,Sathon,13.718,100.51573,Private room,650,1,0,,0.0,7,365,0,False,False,1.0,6.478509642208569
2067731.0,BANGKOK HUB : Standard Double Room,8664261,Kriengkrai,Sathon,13.71662,100.51572,Shared room,866,1,2,2019-01-01,0.03,7,365,0,False,False,1.0,6.7650389767805414
1141969.0,Great location on a charming loft,6262801,Andrea,Bang Rak,13.72687,100.52326,Entire home/apt,5887,30,8,2019-01-22,0.07,1,358,0,False,False,0.9808219178082191,8.680671660408713
1151862.0,phiyapa,6313832,Psirivedin,Don Mueang,13.9277,100.58757,Private room,1250,1,0,,0.0,1,365,0,False,False,1.0,7.1316985104669115
1160838.0,Spacious 2 Bedroom Apartment near BTS-non smoking,1513875,Suchada,Phaya Thai,13.7736,100.54079,Entire home/apt,2571,3,109,2022-12-18,1.15,4,342,56,False,False,0.936986301369863,7.85243908535751
534241.0,Stunning 24th Fl Terrace Penthouse!,2625384,Mike,Chatuchak,13.80994,100.5651,Entire home/apt,4156,30,0,,0.0,1,348,0,False,False,0.9534246575342465,8.332548939252638
1206077.0,CityCenter BTS Ari AREE FastWifi+Kitchen+SwimPool,6586465,Tayawat,Phaya Thai,13.77776,100.54353,Entire home/apt,3847,9,34,2021-05-17,0.32,1,167,0,False,False,0.4575342465753425,8.255308811785596
1208204.0,Deluxe Condo at perfect location 2-0,766443,Gerd,Vadhana,13.73757,100.55996,Entire home/apt,1485,3,206,2022-12-14,1.83,3,130,20,False,False,0.3561643835616438,7.303843225277705
2068795.0,Wow! Entire 3 story house in Bangkok,9390848,VeeZa,Dusit,13.77537,100.52383,Entire home/apt,2814,1,271,2022-12-20,2.97,1,154,2,False,False,0.42191780821917807,7.942717540573791
580270.0,✴✴Colorful Room with Soaring Views in Center BKK✴✴,1927968,Evan,Sathon,13.72062,100.54707,Entire home/apt,707,1,93,2022-11-25,0.95,37,346,11,False,False,0.947945205479452,6.56244409369372
581755.0,Brand New room near Airport Railway,2864425,Urcha,Bang Kapi,13.75056,100.60844,Private room,1316,5,1,2013-12-03,0.01,1,364,0,False,False,0.9972602739726028,7.183111701743281
2068972.0,State tower riverview 42th freewifi,10581237,Anchana,Bang Rak,13.72225,100.51642,Private room,2061,30,11,2015-09-02,0.1,4,365,0,False,False,1.0,7.631431664576906
2069445.0,1Br riverview 42th State tower wifi,10581237,Anchana,Bang Rak,13.72221,100.51568,Private room,2061,30,3,2015-09-01,0.03,4,365,0,False,False,1.0,7.631431664576906
605314.0,☀ ☼Sky bedroom with a smooth life view☼☀,1927968,Evan,Sathon,13.72061,100.54706,Entire home/apt,750,1,426,2022-12-08,3.39,37,344,10,False,False,0.9424657534246575,6.621405651764134
1218098.0,Transit DMK & Not far from Impact,6647138,NiNew,Lak Si,13.88974,100.56257,Private room,800,1,27,2016-04-08,0.23,4,353,0,False,False,0.9671232876712329,6.68586094706836
605343.0,✬Sweet Dreams in the Center of Bangkok@Sky House✬,1927968,Evan,Sathon,13.72062,100.54709,Entire home/apt,693,1,224,2022-12-13,1.84,37,349,4,False,False,0.9561643835616438,6.542471960506805
1218842.0,F/F Studio APT For Rent. ARI BTS.,6648722,Taweewat (Ken),Phaya Thai,13.78148,100.54868,Private room,1088,2,1,2019-01-04,0.02,2,365,0,False,False,1.0,6.9930151229329605
608624.0,Big Jacuzzi+BTS/BRT+wifi 100mbps,2940438,Kinifrog,Thon Buri,13.71699,100.4783,Entire home/apt,2000,7,0,,0.0,19,354,0,False,False,0.9698630136986301,7.601402334583733
688013.0,1 BR Near BTS WIFI/POOL/FITNESS (B),1780407,Feb,Bang Na,13.67926,100.61655,Entire home/apt,808,29,147,2022-11-30,1.18,6,317,2,False,False,0.8684931506849315,6.695798917058491
691478.0,Studio ๏ Affordable comfort,3533863,Sarasinee,Phaya Thai,13.78887,100.56009,Entire home/apt,500,30,4,2012-12-15,0.03,1,365,0,False,False,1.0,6.2166061010848646
715652.0,Cosy 1 bed room service apartment!,3687435,Avinash,Din Daeng,13.78777,100.56551,Entire home/apt,866,1,6,2015-10-18,0.05,1,365,0,False,False,1.0,6.7650389767805414
1227663.0,Hip Luxury Apt in Best Location,5469059,Andrew,Pathum Wan,13.74088,100.54102,Entire home/apt,3097,12,120,2022-12-04,1.03,1,54,1,False,False,0.14794520547945206,8.038512020976814
2071610.0,Metro view of studio near BTS Ari,9701189,Tam,Phaya Thai,13.78686,100.54951,Entire home/apt,850,30,14,2020-01-10,0.13,1,362,0,False,False,0.9917808219178083,6.7464121285733745
2075095.0,"Top of ""Old Siam""- 17th floor views",368001,Melissa And Kurt,Phra Nakhon,13.76473,100.49718,Entire home/apt,935,30,34,2022-06-19,0.31,1,255,1,False,False,0.6986301369863014,6.841615476477592
722660.0,"Bangkok View, Luxurious 1 bedroom,Sathorn.",3734436,Chok,Sathon,13.70644,100.52544,Entire home/apt,1212,21,0,,0.0,2,365,0,False,False,1.0,7.10085190894405
2077641.0,1BR River view 19th State tower,10581237,Anchana,Bang Rak,13.72007,100.51711,Private room,1300,30,3,2015-01-01,0.03,4,365,0,False,False,1.0,7.170888478512505
2077825.0,Le Siam heritage Residence,10581237,Anchana,Bang Rak,13.72063,100.51611,Private room,1300,30,0,,0.0,4,365,0,False,False,1.0,7.170888478512505
723070.0,"One Bed apartmentm,The Seed Mingle condo, Bangkok",3734436,Chok,Sathon,13.72075,100.53993,Entire home/apt,1558,21,2,2018-12-05,0.04,2,364,0,False,False,0.9972602739726028,7.351799869057777
2084034.0,Unique 2 bd-apt right above pool,10297749,Tash,Vadhana,13.73332,100.57099,Entire home/apt,2220,21,58,2022-11-18,0.53,2,346,2,False,False,0.947945205479452,7.7057128238944275
1255386.0,SSIP HOME-15minWalkKhaosan-FreeBreakfast-TripleBed,6838199,Sirikamol,Dusit,13.77073,100.50478,Private room,7500,1,0,,0.0,3,365,0,False,False,1.0,8.922791623969637
1296322.0,Mini chic Apartment -BTS S Taksin,2129668,Wimonpak,Sathon,13.71425,100.51332,Entire home/apt,703,1,206,2022-12-14,1.79,41,355,6,False,False,0.9726027397260274,6.556778356158042
1302302.0,2 Bed Serviced Penthouse SkyVillas,6132593,Salvatore,Sathon,13.72027,100.52851,Entire home/apt,3757,2,135,2022-11-11,1.19,7,144,3,False,False,0.39452054794520547,8.231642179973411
742497.0,Chao Phraya Rumors,3837874,Fr,Samphanthawong,13.73989,100.50179,Private room,1732,5,1,2013-08-18,0.01,1,365,0,False,False,1.0,7.457609289715606
1338489.0,FABB Modern 4. BTS Sapan Taksin,2129668,Wimonpak,Sathon,13.7133,100.51337,Entire home/apt,1100,1,146,2020-03-02,1.27,41,167,0,False,False,0.4575342465753425,7.00397413672268
2112940.0,Great Studio in Great Area 24Sqm.,10772928,Yair,Suan Luang,13.72383,100.61609,Entire home/apt,1306,28,2,2015-01-15,0.02,4,347,0,False,False,0.9506849315068493,7.175489713624222
2118606.0,City heart resort style condo.,10802851,Susie,Phaya Thai,13.78064,100.54393,Entire home/apt,1385,3,7,2017-07-26,0.07,1,348,0,False,False,0.9534246575342465,7.234177179749849
2124717.0,Large cozy Studio in on nut 17,5469970,Yair,Suan Luang,13.7234,100.61828,Entire home/apt,1212,10,10,2017-08-10,0.1,10,365,0,False,False,1.0,7.10085190894405
742693.0,New & Nice 1 Bed Apt Thonglor BTS,3888806,Nulek,Khlong Toei,13.72062,100.58019,Entire home/apt,1732,2,0,,0.0,1,347,0,False,False,0.9506849315068493,7.457609289715606
2130543.0,Bangkok Riverside near Asiatique,8954433,Benz,Bang Kho Laem,13.7016,100.50262,Entire home/apt,4800,2,18,2016-12-24,0.2,2,357,0,False,False,0.9780821917808219,8.476579508530941
2133513.0,Amazing studio in Onnut,10772928,Yair,Suan Luang,13.72158,100.61654,Entire home/apt,999,10,11,2022-10-31,0.12,4,358,2,False,False,0.9808219178082191,6.907755278982137
768019.0,Luxury 2BR Pool Villa /Cul-de-Sac (4 weeks +),2975807,Ingo,Vadhana,13.73668,100.56693,Entire home/apt,4156,28,4,2015-08-11,0.03,2,271,0,False,False,0.7424657534246575,8.332548939252638
801844.0,Big space in eastern BKK,121622,Anchalee,Bang Kapi,13.75878,100.64988,Entire home/apt,519,4,1,2016-11-09,0.01,1,181,0,False,False,0.4958904109589041,6.253828811575473
808870.0,Chambre privée en condominium,4255924,Arnaud,Khlong Toei,13.73684,100.55488,Private room,1500,7,0,,0.0,1,365,0,False,False,1.0,7.313886831633462
2135883.0,Elegant 2-Brm Condo in Heart of Bangkok,10899693,Gerald,Bang Rak,13.72543,100.53838,Entire home/apt,5195,3,95,2022-12-13,0.92,1,236,14,False,False,0.6465753424657534,8.55564437779049
1341114.0,Five artist loft apartments,7273604,Nim,Bang Na,13.67826,100.60592,Entire home/apt,1750,28,0,,0.0,2,365,0,False,False,1.0,7.467942332285852
